DB01250,D266600
DB00262,D267730
DB00290,D267730
DB00444,D267730
DB00541,D267730
DB00563,D267730
DB00987,D267730
DB01073,D267730
DB01204,D267730
DB00776,D267740
DB00794,D267740
DB00909,D267740
DB00996,D267740
DB00541,D268220
DB00563,D268220
DB00851,D268220
DB00997,D268220
DB01042,D268220
DB00357,D268320
DB00787,D268320
DB00882,D270960
DB00290,D273300
DB00515,D273300
DB00563,D273300
DB00570,D273300
DB00773,D273300
DB01181,D273300
DB00692,D273800
DB01148,D273800
DB01210,D273800
DB01225,D273800
DB00279,D275000
DB00451,D275000
DB00550,D275000
DB00763,D275000
DB00242,D276300
DB00255,D276300
DB00262,D276300
DB00282,D276300
DB00307,D276300
DB00399,D276300
DB00445,D276300
DB00515,D276300
DB00541,D276300
DB00544,D276300
DB00552,D276300
DB00563,D276300
DB00570,D276300
DB00619,D276300
DB00635,D276300
DB00642,D276300
DB00694,D276300
DB00755,D276300
DB00762,D276300
DB00773,D276300
DB00848,D276300
DB00851,D276300
DB00853,D276300
DB00860,D276300
DB00958,D276300
DB00959,D276300
DB00987,D276300
DB00997,D276300
DB01005,D276300
DB01008,D276300
DB01030,D276300
DB01073,D276300
DB01101,D276300
DB01143,D276300
DB01169,D276300
DB01181,D276300
DB01234,D276300
DB01248,D276300
DB01254,D276300
DB01259,D276300
DB02546,D276300
DB00162,D277350
DB00136,D277440
DB00146,D277440
DB00153,D277440
DB00169,D277440
DB01070,D277440
DB00136,D277460
DB00163,D277460
DB00035,D277480
DB00152,D277730
DB00859,D277900
DB00324,D278200
DB00635,D300100
DB00216,D300125
DB00273,D300125
DB00320,D300125
DB00373,D300125
DB00434,D300125
DB00571,D300125
DB00669,D300125
DB00696,D300125
DB08907,D300136
DB00490,D300232
DB01065,D300425
DB00776,D300491
DB00794,D300491
DB00909,D300491
DB00996,D300491
DB01202,D300491
DB00334,D300494
DB00734,D300494
DB01255,D300494
DB01065,D300495
DB01065,D300496
DB00191,D303110
DB00397,D303110
DB00865,D303110
DB01083,D303110
DB01105,D303110
DB01577,D303110
DB01579,D303110
DB00338,D304790
DB00501,D304790
DB00585,D304790
DB00604,D304790
DB00635,D304790
DB00804,D304790
DB00860,D304790
DB00863,D304790
DB00927,D304790
DB00035,D304900
DB00380,D305300
DB00136,D307700
DB00146,D307700
DB00153,D307700
DB00169,D307700
DB01070,D307700
DB00465,D308205
DB00586,D308205
DB00273,D308350
DB01080,D308350
DB01174,D308600
DB00437,D310468
DB00706,D310468
DB00988,D310468
DB00286,D311360
DB00655,D311360
DB00783,D311360
DB00977,D311360
DB00434,D312910
DB00536,D312910
DB00682,D540000
DB00758,D540000
DB00806,D540000
DB01219,D540000
DB00268,D556500
DB00323,D556500
DB00376,D556500
DB00387,D556500
DB00392,D556500
DB00413,D556500
DB00424,D556500
DB00494,D556500
DB00589,D556500
DB00714,D556500
DB00989,D556500
DB01037,D556500
DB01173,D556500
DB01186,D556500
DB01235,D556500
DB05271,D556500
DB00136,D600081
DB00146,D600081
DB00153,D600081
DB00169,D600081
DB01070,D600081
DB00346,D600082
DB00457,D600082
DB00590,D600082
DB00706,D600082
DB01162,D600082
DB01216,D600082
DB00268,D600116
DB00323,D600116
DB00376,D600116
DB00387,D600116
DB00392,D600116
DB00413,D600116
DB00424,D600116
DB00494,D600116
DB00589,D600116
DB00714,D600116
DB00989,D600116
DB01037,D600116
DB01173,D600116
DB01186,D600116
DB01235,D600116
DB05271,D600116
DB00776,D600131
DB00794,D600131
DB00909,D600131
DB00996,D600131
DB01202,D600131
DB00213,D600263
DB00338,D600263
DB00448,D600263
DB00585,D600263
DB00736,D600263
DB00759,D600263
DB00927,D600263
DB01129,D600263
DB01165,D600263
DB08907,D600319
DB00214,D600351
DB00384,D600351
DB00421,D600351
DB00436,D600351
DB00635,D600351
DB00695,D600351
DB00804,D600351
DB00808,D600351
DB00819,D600351
DB00860,D600351
DB00880,D600351
DB00887,D600351
DB00903,D600351
DB00999,D600351
DB01197,D600351
DB01234,D600351
DB01406,D600351
DB01219,D600467
DB00222,D600496
DB00284,D600496
DB00331,D600496
DB00412,D600496
DB00414,D600496
DB00491,D600496
DB00672,D600496
DB00731,D600496
DB00839,D600496
DB00912,D600496
DB01016,D600496
DB01029,D600496
DB01067,D600496
DB01124,D600496
DB01132,D600496
DB01261,D600496
DB00035,D600631
DB00458,D600631
DB00540,D600631
DB00248,D600634
DB01327,D600803
DB00180,D600807
DB00221,D600807
DB00277,D600807
DB00332,D600807
DB00394,D600807
DB00471,D600807
DB00588,D600807
DB00651,D600807
DB00668,D600807
DB00716,D600807
DB00744,D600807
DB00764,D600807
DB00816,D600807
DB00852,D600807
DB00871,D600807
DB00938,D600807
DB00983,D600807
DB01001,D600807
DB01003,D600807
DB01064,D600807
DB01222,D600807
DB01223,D600807
DB01291,D600807
DB01364,D600807
DB00035,D600808
DB00458,D600808
DB00540,D600808
DB00928,D601004
DB01262,D601004
DB00181,D601042
DB00371,D601042
DB00575,D601042
DB00697,D601042
DB00829,D601042
DB00924,D601042
DB01219,D601042
DB08907,D601208
DB08907,D601318
DB00175,D601367
DB00393,D601367
DB00682,D601367
DB00758,D601367
DB00806,D601367
DB00945,D601367
DB00975,D601367
DB01219,D601367
DB00014,D601518
DB00286,D601518
DB01196,D601518
DB00541,D601608
DB01234,D601608
DB01406,D601608
DB00276,D601626
DB00352,D601626
DB00541,D601626
DB00563,D601626
DB00619,D601626
DB00694,D601626
DB00982,D601626
DB00987,D601626
DB00997,D601626
DB01008,D601626
DB01177,D601626
DB01204,D601626
DB01254,D601626
DB08901,D601626
DB00191,D601665
DB00397,D601665
DB00865,D601665
DB00937,D601665
DB01083,D601665
DB01105,D601665
DB01577,D601665
DB01579,D601665
DB08907,D601666
DB00287,D601682
DB00373,D601682
DB00388,D601682
DB00449,D601682
DB00484,D601682
DB00654,D601682
DB00668,D601682
DB00869,D601682
DB00905,D601682
DB01194,D601682
DB01214,D601682
DB00635,D601744
DB00860,D601744
DB00945,D601744
DB01611,D601744
DB01219,D601887
DB01219,D601888
DB08907,D601941
DB08907,D601942
DB00437,D602068
DB01167,D602068
DB00399,D602080
DB00630,D602080
DB00884,D602080
DB01077,D602080
DB01133,D602080
DB00163,D602096
DB00382,D602096
DB00674,D602096
DB00843,D602096
DB00989,D602096
DB01037,D602096
DB01043,D602096
DB08824,D602134
DB00268,D602404
DB00323,D602404
DB00376,D602404
DB00387,D602404
DB00392,D602404
DB00413,D602404
DB00424,D602404
DB00494,D602404
DB00589,D602404
DB00714,D602404
DB00989,D602404
DB01037,D602404
DB01173,D602404
DB01186,D602404
DB01235,D602404
DB05271,D602404
DB00276,D602439
DB00619,D602439
DB00997,D602439
DB01008,D602439
DB01177,D602439
DB01254,D602439
DB08901,D602439
DB00328,D602522
DB01197,D602522
DB00253,D603165
DB00271,D603165
DB00283,D603165
DB00337,D603165
DB00341,D603165
DB00342,D603165
DB00394,D603165
DB00427,D603165
DB00434,D603165
DB00443,D603165
DB00455,D603165
DB00557,D603165
DB00588,D603165
DB00591,D603165
DB00620,D603165
DB00635,D603165
DB00663,D603165
DB00719,D603165
DB00741,D603165
DB00748,D603165
DB00751,D603165
DB00759,D603165
DB00764,D603165
DB00768,D603165
DB00835,D603165
DB00852,D603165
DB00864,D603165
DB00873,D603165
DB00920,D603165
DB00950,D603165
DB00967,D603165
DB00972,D603165
DB01069,D603165
DB01071,D603165
DB01084,D603165
DB01106,D603165
DB01142,D603165
DB01146,D603165
DB01234,D603165
DB01246,D603165
DB01410,D603165
DB01620,D603165
DB08799,D603165
DB08800,D603165
DB08801,D603165
DB08802,D603165
DB08803,D603165
DB08835,D603165
DB08906,D603165
DB08907,D603266
DB00763,D603388
DB00482,D604302
DB00500,D604302
DB00563,D604302
DB00945,D604302
DB01050,D604302
DB00199,D604416
DB00210,D604416
DB00421,D604416
DB00440,D604416
DB00548,D604416
DB00717,D604416
DB00755,D604416
DB00759,D604416
DB00936,D604416
DB00957,D604416
DB00977,D604416
DB00982,D604416
DB01017,D604416
DB01395,D604416
DB00776,D604827
DB00794,D604827
DB00909,D604827
DB00996,D604827
DB01202,D604827
DB00273,D605021
DB01080,D605021
DB00163,D605055
DB00313,D605055
DB00382,D605055
DB00674,D605055
DB00843,D605055
DB00989,D605055
DB01043,D605055
DB00635,D605218
DB00860,D605218
DB00945,D605218
DB01611,D605218
DB00635,D605480
DB00860,D605480
DB00945,D605480
DB01611,D605480
DB00163,D605526
DB00382,D605526
DB00674,D605526
DB00843,D605526
DB00989,D605526
DB01037,D605526
DB01043,D605526
DB00253,D605804
DB00271,D605804
DB00283,D605804
DB00337,D605804
DB00341,D605804
DB00342,D605804
DB00394,D605804
DB00427,D605804
DB00434,D605804
DB00443,D605804
DB00455,D605804
DB00557,D605804
DB00588,D605804
DB00620,D605804
DB00635,D605804
DB00663,D605804
DB00719,D605804
DB00741,D605804
DB00748,D605804
DB00751,D605804
DB00759,D605804
DB00764,D605804
DB00768,D605804
DB00835,D605804
DB00852,D605804
DB00864,D605804
DB00873,D605804
DB00920,D605804
DB00950,D605804
DB00967,D605804
DB00972,D605804
DB01069,D605804
DB01071,D605804
DB01084,D605804
DB01106,D605804
DB01146,D605804
DB01234,D605804
DB01246,D605804
DB01410,D605804
DB01620,D605804
DB08799,D605804
DB08800,D605804
DB08801,D605804
DB08802,D605804
DB08803,D605804
DB08835,D605804
DB08906,D605804
DB00253,D605805
DB00271,D605805
DB00283,D605805
DB00337,D605805
DB00341,D605805
DB00342,D605805
DB00394,D605805
DB00427,D605805
DB00434,D605805
DB00443,D605805
DB00455,D605805
DB00557,D605805
DB00588,D605805
DB00620,D605805
DB00635,D605805
DB00663,D605805
DB00719,D605805
DB00741,D605805
DB00748,D605805
DB00751,D605805
DB00759,D605805
DB00764,D605805
DB00768,D605805
DB00835,D605805
DB00852,D605805
DB00864,D605805
DB00873,D605805
DB00920,D605805
DB00950,D605805
DB00967,D605805
DB00972,D605805
DB01069,D605805
DB01071,D605805
DB01084,D605805
DB01106,D605805
DB01146,D605805
DB01234,D605805
DB01246,D605805
DB01410,D605805
DB01620,D605805
DB08799,D605805
DB08800,D605805
DB08801,D605805
DB08802,D605805
DB08803,D605805
DB08835,D605805
DB08906,D605805
DB00398,D605839
DB00399,D605839
DB00441,D605839
DB00603,D605839
DB01005,D605839
DB01268,D605839
DB01590,D605839
DB06287,D605839
DB00182,D605841
DB00745,D605841
DB01440,D605841
DB00253,D605844
DB00271,D605844
DB00283,D605844
DB00337,D605844
DB00341,D605844
DB00342,D605844
DB00394,D605844
DB00427,D605844
DB00434,D605844
DB00443,D605844
DB00455,D605844
DB00557,D605844
DB00588,D605844
DB00620,D605844
DB00635,D605844
DB00663,D605844
DB00719,D605844
DB00741,D605844
DB00748,D605844
DB00751,D605844
DB00759,D605844
DB00764,D605844
DB00768,D605844
DB00835,D605844
DB00852,D605844
DB00864,D605844
DB00873,D605844
DB00920,D605844
DB00950,D605844
DB00967,D605844
DB00972,D605844
DB01069,D605844
DB01071,D605844
DB01084,D605844
DB01106,D605844
DB01146,D605844
DB01234,D605844
DB01246,D605844
DB01410,D605844
DB01620,D605844
DB08799,D605844
DB08800,D605844
DB08801,D605844
DB08802,D605844
DB08803,D605844
DB08835,D605844
DB08906,D605844
DB00583,D606054
DB00268,D606324
DB00323,D606324
DB00376,D606324
DB00387,D606324
DB00392,D606324
DB00413,D606324
DB00424,D606324
DB00494,D606324
DB00589,D606324
DB00714,D606324
DB00989,D606324
DB01037,D606324
DB01173,D606324
DB01186,D606324
DB01235,D606324
DB05271,D606324
DB00273,D606369
DB00313,D606369
DB00349,D606369
DB00555,D606369
DB01068,D606369
DB06201,D606369
DB00163,D606703
DB00434,D606703
DB01268,D606764
DB08896,D606764
DB00434,D606798
DB00163,D606889
DB00382,D606889
DB00674,D606889
DB00843,D606889
DB00989,D606889
DB01037,D606889
DB01043,D606889
DB00268,D607060
DB00323,D607060
DB00376,D607060
DB00387,D607060
DB00392,D607060
DB00413,D607060
DB00424,D607060
DB00494,D607060
DB00589,D607060
DB00714,D607060
DB00989,D607060
DB01037,D607060
DB01173,D607060
DB01186,D607060
DB01235,D607060
DB05271,D607060
DB00283,D607154
DB00341,D607154
DB00342,D607154
DB00394,D607154
DB00405,D607154
DB00427,D607154
DB00434,D607154
DB00455,D607154
DB00588,D607154
DB00620,D607154
DB00635,D607154
DB00719,D607154
DB00748,D607154
DB00764,D607154
DB00835,D607154
DB00852,D607154
DB00873,D607154
DB00950,D607154
DB00967,D607154
DB00972,D607154
DB01071,D607154
DB01106,D607154
DB01114,D607154
DB01146,D607154
DB01222,D607154
DB01237,D607154
DB01410,D607154
DB01620,D607154
DB08800,D607154
DB08801,D607154
DB08906,D607154
DB00200,D607202
DB00860,D607202
DB00181,D607225
DB01219,D607225
DB01065,D607373
DB00770,D607411
DB01050,D607411
DB00122,D607459
DB00328,D607459
DB00482,D607459
DB00500,D607459
DB00554,D607459
DB00573,D607459
DB00586,D607459
DB00605,D607459
DB00712,D607459
DB00749,D607459
DB00788,D607459
DB00814,D607459
DB00861,D607459
DB00945,D607459
DB00991,D607459
DB01009,D607459
DB01050,D607459
DB01068,D607459
DB01296,D607459
DB00216,D607498
DB00176,D607499
DB00273,D607499
DB00285,D607499
DB00472,D607499
DB00780,D607499
DB00216,D607501
DB00320,D607501
DB00669,D607501
DB00952,D607501
DB00953,D607501
DB00998,D607501
DB00216,D607508
DB00216,D607516
DB00204,D607554
DB00264,D607554
DB00308,D607554
DB00343,D607554
DB00390,D607554
DB00489,D607554
DB00575,D607554
DB00661,D607554
DB00682,D607554
DB00908,D607554
DB01035,D607554
DB01125,D607554
DB01136,D607554
DB01182,D607554
DB01195,D607554
DB00419,D607616
DB00419,D607625
DB00776,D607628
DB00794,D607628
DB00909,D607628
DB00996,D607628
DB01202,D607628
DB00776,D607631
DB00794,D607631
DB00909,D607631
DB00996,D607631
DB01202,D607631
DB00776,D607681
DB00794,D607681
DB00909,D607681
DB00996,D607681
DB01202,D607681
DB00776,D607682
DB00794,D607682
DB00909,D607682
DB00996,D607682
DB01202,D607682
DB00619,D607685
DB00268,D607688
DB00323,D607688
DB00376,D607688
DB00387,D607688
DB00392,D607688
DB00413,D607688
DB00424,D607688
DB00494,D607688
DB00589,D607688
DB00714,D607688
DB00989,D607688
DB01037,D607688
DB01173,D607688
DB01186,D607688
DB01235,D607688
DB05271,D607688
DB00163,D607822
DB00382,D607822
DB00674,D607822
DB00843,D607822
DB00989,D607822
DB01037,D607822
DB01043,D607822
DB00122,D607850
DB00141,D607850
DB00193,D607850
DB00328,D607850
DB00461,D607850
DB00469,D607850
DB00482,D607850
DB00500,D607850
DB00554,D607850
DB00573,D607850
DB00586,D607850
DB00605,D607850
DB00712,D607850
DB00749,D607850
DB00784,D607850
DB00788,D607850
DB00814,D607850
DB00861,D607850
DB00939,D607850
DB00945,D607850
DB00991,D607850
DB01009,D607850
DB01050,D607850
DB01068,D607850
DB01283,D607850
DB01296,D607850
DB01399,D607850
DB01628,D607850
DB00419,D608013
DB00167,D608033
DB00215,D608033
DB00433,D608033
DB00734,D608033
DB01065,D608049
DB00316,D608088
DB00318,D608088
DB00327,D608088
DB00388,D608088
DB00397,D608088
DB00514,D608088
DB00852,D608088
DB00868,D608088
DB00907,D608088
DB00956,D608088
DB01069,D608088
DB01075,D608088
DB01551,D608088
DB00776,D608105
DB00794,D608105
DB00909,D608105
DB00996,D608105
DB01202,D608105
DB01174,D608217
DB00236,D608232
DB00619,D608232
DB01008,D608232
DB01254,D608232
DB04865,D608232
DB04868,D608232
DB08901,D608232
DB01012,D608266
DB00227,D608320
DB00381,D608320
DB00722,D608320
DB00775,D608320
DB00790,D608320
DB00883,D608320
DB01020,D608320
DB00635,D608437
DB00860,D608437
DB00945,D608437
DB01611,D608437
DB00482,D608456
DB00204,D608583
DB00264,D608583
DB00308,D608583
DB00343,D608583
DB00390,D608583
DB00489,D608583
DB00661,D608583
DB00682,D608583
DB00908,D608583
DB01035,D608583
DB00177,D608622
DB00178,D608622
DB00187,D608622
DB00195,D608622
DB00206,D608622
DB00214,D608622
DB00226,D608622
DB00264,D608622
DB00270,D608622
DB00275,D608622
DB00310,D608622
DB00325,D608622
DB00343,D608622
DB00350,D608622
DB00373,D608622
DB00381,D608622
DB00401,D608622
DB00421,D608622
DB00436,D608622
DB00457,D608622
DB00492,D608622
DB00519,D608622
DB00521,D608622
DB00524,D608622
DB00542,D608622
DB00571,D608622
DB00575,D608622
DB00584,D608622
DB00590,D608622
DB00594,D608622
DB00598,D608622
DB00622,D608622
DB00657,D608622
DB00661,D608622
DB00678,D608622
DB00691,D608622
DB00692,D608622
DB00695,D608622
DB00722,D608622
DB00796,D608622
DB00800,D608622
DB00808,D608622
DB00876,D608622
DB00880,D608622
DB00881,D608622
DB00887,D608622
DB00903,D608622
DB00960,D608622
DB00966,D608622
DB00968,D608622
DB00999,D608622
DB01018,D608622
DB01023,D608622
DB01029,D608622
DB01088,D608622
DB01115,D608622
DB01136,D608622
DB01162,D608622
DB01170,D608622
DB01189,D608622
DB01193,D608622
DB01197,D608622
DB01203,D608622
DB01244,D608622
DB01258,D608622
DB01275,D608622
DB01359,D608622
DB04861,D608622
DB01065,D608636
DB00460,D608895
DB00699,D608895
DB00163,D608907
DB00382,D608907
DB00674,D608907
DB00843,D608907
DB00989,D608907
DB01037,D608907
DB01043,D608907
